x,suppression_factor
2.905000000000000000e+02,1.298180100048335044e+04
2.910000000000000000e+02,1.321510932873649654e+04
2.915000000000000000e+02,1.345261077635865695e+04
2.920000000000000000e+02,1.369438047616807489e+04
2.925000000000000000e+02,1.394049536681873906e+04
2.930000000000000000e+02,1.419103330596386331e+04
2.935000000000000000e+02,1.444607402258447291e+04
2.940000000000000000e+02,1.470569819799009747e+04
2.945000000000000000e+02,1.496998845268533478e+04
2.950000000000000000e+02,1.523902839404130827e+04
2.955000000000000000e+02,1.551290363895281189e+04
2.960000000000000000e+02,1.579170082697175167e+04
2.965000000000000000e+02,1.607550868005293160e+04
2.970000000000000000e+02,1.636441697989687964e+04
2.975000000000000000e+02,1.665851766612931897e+04
2.980000000000000000e+02,1.695790377655540215e+04
2.985000000000000000e+02,1.726267058516675752e+04
2.990000000000000000e+02,1.757291450396200526e+04
2.995000000000000000e+02,1.788873426222581838e+04
3.000000000000000000e+02,1.821022976852184729e+04
3.005000000000000000e+02,1.853750333274059449e+04
3.010000000000000000e+02,1.887065848682036085e+04
3.015000000000000000e+02,1.920980125111496818e+04
3.020000000000000000e+02,1.955503891234594630e+04
3.025000000000000000e+02,1.990648133589749341e+04
3.030000000000000000e+02,2.026423969944872806e+04
3.035000000000000000e+02,2.062842785286157232e+04
3.040000000000000000e+02,2.099916100588576592e+04
3.045000000000000000e+02,2.137655713736563121e+04
3.050000000000000000e+02,2.176073563535223002e+04
3.055000000000000000e+02,2.215181875741773547e+04
3.060000000000000000e+02,2.254993022144860515e+04
3.065000000000000000e+02,2.295519671892106635e+04
3.070000000000000000e+02,2.336774645458671876e+04
3.075000000000000000e+02,2.378771071462985492e+04
3.080000000000000000e+02,2.421522235339192412e+04
3.085000000000000000e+02,2.465041741840111717e+04
3.090000000000000000e+02,2.509343358221499875e+04
3.095000000000000000e+02,2.554441182638488317e+04
3.100000000000000000e+02,2.600349481642623505e+04
3.105000000000000000e+02,2.647082864685524328e+04
3.110000000000000000e+02,2.694656115722443064e+04
3.115000000000000000e+02,2.743084374044630385e+04
3.120000000000000000e+02,2.792382959775673226e+04
3.125000000000000000e+02,2.842567561262098388e+04
3.130000000000000000e+02,2.893654054240998448e+04
3.135000000000000000e+02,2.945658696026711186e+04
3.140000000000000000e+02,2.998597938120219260e+04
3.145000000000000000e+02,3.052488627438372714e+04
3.150000000000000000e+02,3.107347812127220823e+04
3.155000000000000000e+02,3.163192950089187798e+04
3.160000000000000000e+02,3.220041707753857918e+04
3.165000000000000000e+02,3.277912176167785947e+04
3.170000000000000000e+02,3.336822662467326882e+04
3.175000000000000000e+02,3.396791913805346849e+04
3.180000000000000000e+02,3.457838901261419232e+04
3.185000000000000000e+02,3.519983051889669150e+04
3.190000000000000000e+02,3.583244024792058190e+04
3.195000000000000000e+02,3.647641951581887406e+04
3.200000000000000000e+02,3.713197204335949209e+04
3.205000000000000000e+02,3.779930644778901478e+04
3.210000000000000000e+02,3.847863383819760929e+04
3.215000000000000000e+02,3.917017039773424040e+04
3.220000000000000000e+02,3.987413489176292205e+04
3.225000000000000000e+02,4.059075134372687171e+04
3.230000000000000000e+02,4.132024645293333015e+04
3.235000000000000000e+02,4.206285236746300507e+04
3.240000000000000000e+02,4.281880400830592407e+04
3.245000000000000000e+02,4.358834194283577381e+04
3.250000000000000000e+02,4.437170961190040543e+04
3.255000000000000000e+02,4.516915630750817945e+04
3.260000000000000000e+02,4.598093429935364838e+04
3.265000000000000000e+02,4.680730192049537436e+04
3.270000000000000000e+02,4.764852058966959157e+04
3.275000000000000000e+02,4.850485800887599180e+04
3.280000000000000000e+02,4.937658507769992866e+04
3.285000000000000000e+02,5.026397920686478028e+04
3.290000000000000000e+02,5.116732112064608373e+04
3.295000000000000000e+02,5.208689829059621843e+04
3.300000000000000000e+02,5.302300162199209444e+04
3.305000000000000000e+02,5.397592901209028787e+04
3.310000000000000000e+02,5.494598191640243749e+04
3.315000000000000000e+02,5.593346903599739744e+04
3.320000000000000000e+02,5.693870275924595626e+04
3.325000000000000000e+02,5.796200298285005556e+04
3.330000000000000000e+02,5.900369342454062280e+04
3.335000000000000000e+02,6.006410558268371824e+04
3.340000000000000000e+02,6.114357491525125079e+04
3.345000000000000000e+02,6.224244494302985549e+04
3.350000000000000000e+02,6.336106329001471022e+04
3.355000000000000000e+02,6.449978593542896851e+04
3.360000000000000000e+02,6.565897311051512952e+04
3.365000000000000000e+02,6.683899370476190234e+04
3.370000000000000000e+02,6.804022101388487499e+04
3.375000000000000000e+02,6.926303730585376616e+04
3.380000000000000000e+02,7.050782941466534976e+04
3.385000000000000000e+02,7.177499347196644521e+04
3.390000000000000000e+02,7.306493034102657111e+04
3.395000000000000000e+02,7.437805051996231487e+04
3.400000000000000000e+02,7.571476941011432791e+04
3.405000000000000000e+02,7.707551239709643414e+04
3.410000000000000000e+02,7.846070994757126027e+04
3.415000000000000000e+02,7.987080287457334634e+04
3.420000000000000000e+02,8.130623725645990635e+04
3.425000000000000000e+02,8.276746989319103886e+04
3.430000000000000000e+02,8.425496304100652924e+04
3.435000000000000000e+02,8.576919006658827129e+04
3.440000000000000000e+02,8.731062999078039138e+04
3.445000000000000000e+02,8.887977334781046375e+04
3.450000000000000000e+02,9.047711653112717613e+04
3.455000000000000000e+02,9.210316786511761893e+04
3.460000000000000000e+02,9.375844174588572059e+04
3.465000000000000000e+02,9.544346493317211571e+04
3.470000000000000000e+02,9.715877047863663756e+04
3.475000000000000000e+02,9.890490424596669618e+04
3.480000000000000000e+02,1.006824186189573666e+05
3.485000000000000000e+02,1.024918792580839072e+05
3.490000000000000000e+02,1.043338585803933820e+05
3.495000000000000000e+02,1.062089427611171559e+05
3.500000000000000000e+02,1.081177249770984199e+05
3.505000000000000000e+02,1.100608126623313728e+05
3.510000000000000000e+02,1.120388205063489731e+05
3.515000000000000000e+02,1.140523779728978407e+05
3.520000000000000000e+02,1.161021220443993225e+05
3.525000000000000000e+02,1.181887050133035518e+05
3.530000000000000000e+02,1.203127869634144299e+05
3.535000000000000000e+02,1.224750438438120618e+05
3.540000000000000000e+02,1.246761596774985228e+05
3.545000000000000000e+02,1.269168349281367118e+05
3.550000000000000000e+02,1.291977784261275810e+05
3.555000000000000000e+02,1.315197160387848853e+05
3.560000000000000000e+02,1.338833823035962996e+05
3.565000000000000000e+02,1.362895294128381647e+05
3.570000000000000000e+02,1.387389185434013198e+05
3.575000000000000000e+02,1.412323291672497871e+05
3.580000000000000000e+02,1.437705500668062014e+05
3.585000000000000000e+02,1.463543889830722765e+05
3.590000000000000000e+02,1.489846633051698154e+05
3.595000000000000000e+02,1.516622100683686731e+05
3.600000000000000000e+02,1.543878763059662888e+05
3.605000000000000000e+02,1.571625294099133171e+05
3.610000000000000000e+02,1.599870471327852865e+05
3.615000000000000000e+02,1.628623283241565514e+05
3.620000000000000000e+02,1.657892825699741661e+05
3.625000000000000000e+02,1.687688413183067460e+05
3.630000000000000000e+02,1.718019471429707191e+05
3.635000000000000000e+02,1.748895652727756242e+05
3.640000000000000000e+02,1.780326724657753948e+05
3.645000000000000000e+02,1.812322689566435001e+05
3.650000000000000000e+02,1.844893669274277054e+05
3.655000000000000000e+02,1.878050028882199258e+05
3.660000000000000000e+02,1.911802257297806791e+05
3.665000000000000000e+02,1.946161095532174222e+05
3.670000000000000000e+02,1.981137412893149012e+05
3.675000000000000000e+02,2.016742339935060008e+05
3.680000000000000000e+02,2.052987140161936695e+05
3.685000000000000000e+02,2.089883347798892355e+05
3.690000000000000000e+02,2.127442634842415282e+05
3.695000000000000000e+02,2.165676953828294063e+05
3.700000000000000000e+02,2.204598400060233544e+05
3.705000000000000000e+02,2.244219359555530827e+05
3.710000000000000000e+02,2.284552366277152614e+05
3.715000000000000000e+02,2.325610255444939539e+05
3.720000000000000000e+02,2.367406015589932213e+05
3.725000000000000000e+02,2.409952947425703460e+05
3.730000000000000000e+02,2.453264510537146416e+05
3.735000000000000000e+02,2.497354488013584050e+05
3.740000000000000000e+02,2.542236827577426739e+05
3.745000000000000000e+02,2.587925812188024574e+05
3.750000000000000000e+02,2.634435895408547367e+05
3.755000000000000000e+02,2.681781878197108163e+05
3.760000000000000000e+02,2.729978738302917918e+05
3.765000000000000000e+02,2.779041813469065237e+05
3.770000000000000000e+02,2.828986624641406815e+05
3.775000000000000000e+02,2.879829065815542126e+05
3.780000000000000000e+02,2.931585220834034844e+05
3.785000000000000000e+02,2.984271560118553462e+05
3.790000000000000000e+02,3.037904750822889619e+05
3.795000000000000000e+02,3.092501860699970857e+05
3.800000000000000000e+02,3.148080161369714770e+05
3.805000000000000000e+02,3.204657339579665568e+05
3.810000000000000000e+02,3.262251293337982497e+05
3.815000000000000000e+02,3.320880350835845456e+05
3.820000000000000000e+02,3.380563059186819009e+05
3.825000000000000000e+02,3.441318411288898205e+05
3.830000000000000000e+02,3.503165626902101794e+05
3.835000000000000000e+02,3.566124387738095247e+05
3.840000000000000000e+02,3.630214610598157160e+05
3.845000000000000000e+02,3.695456690988770570e+05
3.850000000000000000e+02,3.761871268032001099e+05
3.855000000000000000e+02,3.829479476916280692e+05
3.860000000000000000e+02,3.898302705280804075e+05
3.865000000000000000e+02,3.968362854821927031e+05
3.870000000000000000e+02,4.039682088842377998e+05
3.875000000000000000e+02,4.112283103345304844e+05
3.880000000000000000e+02,4.186188865427887649e+05
3.885000000000000000e+02,4.261422894207120989e+05
3.890000000000000000e+02,4.338008989725772408e+05
3.895000000000000000e+02,4.415971524066478596e+05
3.900000000000000000e+02,4.495335160425954964e+05
3.905000000000000000e+02,4.576125154786903295e+05
3.910000000000000000e+02,4.658367064803916146e+05
3.915000000000000000e+02,4.742087062416081899e+05
3.920000000000000000e+02,4.827311632175082341e+05
3.925000000000000000e+02,4.914067895195305464e+05
3.930000000000000000e+02,5.002383296541218297e+05
3.935000000000000000e+02,5.092285940926154726e+05
3.940000000000000000e+02,5.183804268762195716e+05
3.945000000000000000e+02,5.276967404033711646e+05
3.950000000000000000e+02,5.371804818598577986e+05
3.955000000000000000e+02,5.468346692678013351e+05
3.960000000000000000e+02,5.566623566983037163e+05
3.965000000000000000e+02,5.666666716278153472e+05
3.970000000000000000e+02,5.768507788891529199e+05
3.975000000000000000e+02,5.872179193826657720e+05
3.980000000000000000e+02,5.977713727198691340e+05
3.985000000000000000e+02,6.085144973385458579e+05
3.990000000000000000e+02,6.194506917915785452e+05
3.995000000000000000e+02,6.305834363169024000e+05
4.000000000000000000e+02,6.419162527224029182e+05
4.005000000000000000e+02,6.534527474634824321e+05
4.010000000000000000e+02,6.651965700731077231e+05
4.015000000000000000e+02,6.771514578016650630e+05
4.020000000000000000e+02,6.893211925393957645e+05
4.025000000000000000e+02,7.017096470752002206e+05
4.030000000000000000e+02,7.143207404567829799e+05
4.035000000000000000e+02,7.271584859271217138e+05
4.040000000000000000e+02,7.402269446656611981e+05
4.045000000000000000e+02,7.535302754632907454e+05
4.050000000000000000e+02,7.670726867858743062e+05
4.055000000000000000e+02,7.808584882507858565e+05
4.060000000000000000e+02,7.948920409519316163e+05
4.065000000000000000e+02,8.091778108031798620e+05
4.070000000000000000e+02,8.237203170618264703e+05
4.075000000000000000e+02,8.385241876066242112e+05
4.080000000000000000e+02,8.535941055943553802e+05
4.085000000000000000e+02,8.689348667426238535e+05
4.090000000000000000e+02,8.845513240518249804e+05
4.095000000000000000e+02,9.004484471654095687e+05
4.100000000000000000e+02,9.166312650870893849e+05
4.105000000000000000e+02,9.331049276939148549e+05
4.110000000000000000e+02,9.498746463760094484e+05
4.115000000000000000e+02,9.669457577805379406e+05
4.120000000000000000e+02,9.843236622986282455e+05
4.125000000000000000e+02,1.002013890121133765e+06
4.130000000000000000e+02,1.020022037494668039e+06
4.135000000000000000e+02,1.038353835173003841e+06
4.140000000000000000e+02,1.057015082361312583e+06
4.145000000000000000e+02,1.076011717650085688e+06
4.150000000000000000e+02,1.095349750563730486e+06
4.155000000000000000e+02,1.115035335067050764e+06
4.160000000000000000e+02,1.135074698631319916e+06
4.165000000000000000e+02,1.155474218406613218e+06
4.170000000000000000e+02,1.176240347715329379e+06
4.175000000000000000e+02,1.197379694987054914e+06
4.180000000000000000e+02,1.218898947586235125e+06
4.185000000000000000e+02,1.240804953609760851e+06
4.190000000000000000e+02,1.263104642952105729e+06
4.195000000000000000e+02,1.285805112069456140e+06
4.200000000000000000e+02,1.308913542182127479e+06
4.205000000000000000e+02,1.332437287112826714e+06
4.210000000000000000e+02,1.356383788522521500e+06
4.215000000000000000e+02,1.380760666934326990e+06
4.220000000000000000e+02,1.405575633895240258e+06
4.225000000000000000e+02,1.430836586301183794e+06
4.230000000000000000e+02,1.456551515373115893e+06
4.235000000000000000e+02,1.482728604402952595e+06
4.240000000000000000e+02,1.509376134428524412e+06
4.245000000000000000e+02,1.536502585524436785e+06
4.250000000000000000e+02,1.564116539056154201e+06
4.255000000000000000e+02,1.592226782644363120e+06
4.260000000000000000e+02,1.620842208874114091e+06
4.265000000000000000e+02,1.649971924065922154e+06
4.270000000000000000e+02,1.679625143311396707e+06
4.275000000000000000e+02,1.709811303189134924e+06
4.280000000000000000e+02,1.740539952993621351e+06
4.285000000000000000e+02,1.771820871538978070e+06
4.290000000000000000e+02,1.803663954443068244e+06
4.295000000000000000e+02,1.836079335167359794e+06
4.300000000000000000e+02,1.869077268213175237e+06
4.305000000000000000e+02,1.902668254551291699e+06
4.310000000000000000e+02,1.936862920582080260e+06
4.315000000000000000e+02,1.971672148114056326e+06
4.320000000000000000e+02,2.007106948934270302e+06
4.325000000000000000e+02,2.043178599500778364e+06
4.330000000000000000e+02,2.079898510964093497e+06
4.335000000000000000e+02,2.117278368744533975e+06
4.340000000000000000e+02,2.155329997839753516e+06
4.345000000000000000e+02,2.194065507464125752e+06
4.350000000000000000e+02,2.233497151471400633e+06
4.355000000000000000e+02,2.273637478239710443e+06
4.360000000000000000e+02,2.314499186032184865e+06
4.365000000000000000e+02,2.356095278317825869e+06
4.370000000000000000e+02,2.398438913886495400e+06
4.375000000000000000e+02,2.441543567802803591e+06
4.380000000000000000e+02,2.485422876085227821e+06
4.385000000000000000e+02,2.530090802497297991e+06
4.390000000000000000e+02,2.575561477593714371e+06
4.395000000000000000e+02,2.621849371560525149e+06
4.400000000000000000e+02,2.668969127423951402e+06
4.405000000000000000e+02,2.716935740158939268e+06
4.410000000000000000e+02,2.765764383848987054e+06
4.415000000000000000e+02,2.815470597290411592e+06
4.420000000000000000e+02,2.866070104883791879e+06
4.425000000000000000e+02,2.917579008969535120e+06
4.430000000000000000e+02,2.970013604223599657e+06
4.435000000000000000e+02,3.023390576968481299e+06
4.440000000000000000e+02,3.077726812837647274e+06
4.445000000000000000e+02,3.133039603314906359e+06
4.450000000000000000e+02,3.189346446423430461e+06
4.455000000000000000e+02,3.246665260755674448e+06
4.460000000000000000e+02,3.305014178933997173e+06
4.465000000000000000e+02,3.364411769402787089e+06
4.470000000000000000e+02,3.424876822398542427e+06
4.475000000000000000e+02,3.486428579785706010e+06
4.480000000000000000e+02,3.549086513264544308e+06
4.485000000000000000e+02,3.612870562542416621e+06
4.490000000000000000e+02,3.677800905497943982e+06
4.495000000000000000e+02,3.743898204990006052e+06
4.500000000000000000e+02,3.811183370686479844e+06
4.505000000000000000e+02,3.879677814824239351e+06
4.510000000000000000e+02,3.949403205400151201e+06
4.515000000000000000e+02,4.020381731206703000e+06
4.520000000000000000e+02,4.092635846071998589e+06
4.525000000000000000e+02,4.166188543507409748e+06
4.530000000000000000e+02,4.241063091671945527e+06
4.535000000000000000e+02,4.317283317980532534e+06
4.540000000000000000e+02,4.394873334456345066e+06
4.545000000000000000e+02,4.473857832660962828e+06
4.550000000000000000e+02,4.554261799086075276e+06
4.555000000000000000e+02,4.636110820779841393e+06
4.560000000000000000e+02,4.719430790416735224e+06
4.565000000000000000e+02,4.804248223008018918e+06
4.570000000000000000e+02,4.890589950275399722e+06
4.575000000000000000e+02,4.978483448847602122e+06
4.580000000000000000e+02,5.067956523549897596e+06
4.585000000000000000e+02,5.159037647503364831e+06
4.590000000000000000e+02,5.251755633928301744e+06
4.595000000000000000e+02,5.346139988577833399e+06
4.600000000000000000e+02,5.442220569638653658e+06
4.605000000000000000e+02,5.540027952946307138e+06
4.610000000000000000e+02,5.639593079551580362e+06
4.615000000000000000e+02,5.740947634181017987e+06
4.620000000000000000e+02,5.844123680021634325e+06
4.625000000000000000e+02,5.949154050907018594e+06
4.630000000000000000e+02,6.056071972856820561e+06
4.635000000000000000e+02,6.164911470486233942e+06
4.640000000000000000e+02,6.275706974819895811e+06
4.645000000000000000e+02,6.388493744440567680e+06
4.650000000000000000e+02,6.503307459079671651e+06
4.655000000000000000e+02,6.620184656039726920e+06
4.660000000000000000e+02,6.739162309045671485e+06
4.665000000000000000e+02,6.860278280495003797e+06
4.670000000000000000e+02,6.983570885035319254e+06
4.675000000000000000e+02,7.109079358216179535e+06
4.680000000000000000e+02,7.236843404238958843e+06
4.685000000000000000e+02,7.366903681605271995e+06
4.690000000000000000e+02,7.499301334465093911e+06
4.695000000000000000e+02,7.634078495878146030e+06
4.700000000000000000e+02,7.771277802165486850e+06
4.705000000000000000e+02,7.910942914422618225e+06
4.710000000000000000e+02,8.053118015258110128e+06
4.715000000000000000e+02,8.197848349220376462e+06
4.720000000000000000e+02,8.345179701284563169e+06
4.725000000000000000e+02,8.495158956878934056e+06
4.730000000000000000e+02,8.647833561458095908e+06
4.735000000000000000e+02,8.803252100839801133e+06
4.740000000000000000e+02,8.961463741178570315e+06
4.745000000000000000e+02,9.122518830349510536e+06
4.750000000000000000e+02,9.286468317611519247e+06
4.755000000000000000e+02,9.453364376801436767e+06
4.760000000000000000e+02,9.623259804950220510e+06
4.765000000000000000e+02,9.796208668078415096e+06
4.770000000000000000e+02,9.972265678002020344e+06
4.775000000000000000e+02,1.015148686154895090e+07
4.780000000000000000e+02,1.033392891476356983e+07
4.785000000000000000e+02,1.051964989639357850e+07
4.790000000000000000e+02,1.070870855867353454e+07
4.795000000000000000e+02,1.090116506596237049e+07
4.800000000000000000e+02,1.109708030125650205e+07
4.805000000000000000e+02,1.129651661089010350e+07
4.810000000000000000e+02,1.149953708589757606e+07
4.815000000000000000e+02,1.170620633372184075e+07
4.820000000000000000e+02,1.191658973351400718e+07
4.825000000000000000e+02,1.213075423582913913e+07
4.830000000000000000e+02,1.234876759091798216e+07
4.835000000000000000e+02,1.257069917742518336e+07
4.840000000000000000e+02,1.279661920269356482e+07
4.845000000000000000e+02,1.302659956151665561e+07
4.850000000000000000e+02,1.326071300744049251e+07
4.855000000000000000e+02,1.349903404266042449e+07
4.860000000000000000e+02,1.374163805926861055e+07
4.865000000000000000e+02,1.398860226142463461e+07
4.870000000000000000e+02,1.424000477545867302e+07
4.875000000000000000e+02,1.449592560548644140e+07
4.880000000000000000e+02,1.475644571123848855e+07
4.885000000000000000e+02,1.502164799833239987e+07
4.890000000000000000e+02,1.529161636265778355e+07
4.895000000000000000e+02,1.556643671656257473e+07
4.900000000000000000e+02,1.584619599858087488e+07
4.905000000000000000e+02,1.613098323683577031e+07
4.910000000000000000e+02,1.642088852285313979e+07
4.915000000000000000e+02,1.671600411353078112e+07
4.920000000000000000e+02,1.701642336773559824e+07
4.925000000000000000e+02,1.732224188823777810e+07
4.930000000000000000e+02,1.763355641974160448e+07
4.935000000000000000e+02,1.795046603223408386e+07
4.940000000000000000e+02,1.827307097905074432e+07
4.945000000000000000e+02,1.860147392314064503e+07
4.950000000000000000e+02,1.893577875371776521e+07
4.955000000000000000e+02,1.927609185699883103e+07
4.960000000000000000e+02,1.962252088993833214e+07
4.965000000000000000e+02,1.997517609705208242e+07
4.970000000000000000e+02,2.033416903967937082e+07
4.975000000000000000e+02,2.069961396056367457e+07
4.980000000000000000e+02,2.107162646702904999e+07
4.985000000000000000e+02,2.145032494504998624e+07
4.990000000000000000e+02,2.183582919467067346e+07
4.995000000000000000e+02,2.222826189535877109e+07
5.000000000000000000e+02,2.262774719193558022e+07
5.005000000000000000e+02,2.303441221307367831e+07
5.010000000000000000e+02,2.344838560594312847e+07
5.015000000000000000e+02,2.386979910978029668e+07
5.020000000000000000e+02,2.429878603739025444e+07
5.025000000000000000e+02,2.473548290578408167e+07
5.030000000000000000e+02,2.518002786261001602e+07
5.035000000000000000e+02,2.563256237592894956e+07
5.040000000000000000e+02,2.609322960357708111e+07
5.045000000000000000e+02,2.656217614422438666e+07
5.050000000000000000e+02,2.703955034759908915e+07
5.055000000000000000e+02,2.752550412905153260e+07
5.060000000000000000e+02,2.802019121849581599e+07
5.065000000000000000e+02,2.852376904078226909e+07
5.070000000000000000e+02,2.903639690113354474e+07
5.075000000000000000e+02,2.955823793371242657e+07
5.080000000000000000e+02,3.008945722124937549e+07
5.085000000000000000e+02,3.063022381427876651e+07
5.090000000000000000e+02,3.118070878257114440e+07
5.095000000000000000e+02,3.174108730760100484e+07
5.100000000000000000e+02,3.231153666331041604e+07
5.105000000000000000e+02,3.289223838446419686e+07
5.110000000000000000e+02,3.348337617418209463e+07
5.115000000000000000e+02,3.408513815093343705e+07
5.120000000000000000e+02,3.469771468018200994e+07
5.125000000000000000e+02,3.532130070287228376e+07
5.130000000000000000e+02,3.595609348843470216e+07
5.135000000000000000e+02,3.660229504771890491e+07
5.140000000000000000e+02,3.726010980450757593e+07
5.145000000000000000e+02,3.792974709595912695e+07
5.150000000000000000e+02,3.861141875967460871e+07
5.155000000000000000e+02,3.930534172482383996e+07
5.160000000000000000e+02,4.001173551170255244e+07
5.165000000000000000e+02,4.073082491683068126e+07
5.170000000000000000e+02,4.146283742182620615e+07
5.175000000000000000e+02,4.220800597588367760e+07
5.180000000000000000e+02,4.296656631067587435e+07
5.185000000000000000e+02,4.373875982374419272e+07
5.190000000000000000e+02,4.452483079602020979e+07
5.195000000000000000e+02,4.532502937978762388e+07
5.200000000000000000e+02,4.613960871529192477e+07
5.205000000000000000e+02,4.696882802706661820e+07
5.210000000000000000e+02,4.781294963597097993e+07
5.215000000000000000e+02,4.867224216781068593e+07
5.220000000000000000e+02,4.954697745701141655e+07
5.225000000000000000e+02,5.043743387160604447e+07
5.230000000000000000e+02,5.134389310461423546e+07
5.235000000000000000e+02,5.226664361961653084e+07
5.240000000000000000e+02,5.320597732576728612e+07
5.245000000000000000e+02,5.416219314832906425e+07
5.250000000000000000e+02,5.513559358309850097e+07
5.255000000000000000e+02,5.612648839643297344e+07
5.260000000000000000e+02,5.713519105471619219e+07
5.265000000000000000e+02,5.816202255857338756e+07
5.270000000000000000e+02,5.920730774284460396e+07
5.275000000000000000e+02,6.027137924985504895e+07
5.280000000000000000e+02,6.135457369519984722e+07
5.285000000000000000e+02,6.245723578511261940e+07
5.290000000000000000e+02,6.357971434319518507e+07
5.295000000000000000e+02,6.472236657711020857e+07
5.300000000000000000e+02,6.588555396121283621e+07
5.305000000000000000e+02,6.706964665798299760e+07
5.310000000000000000e+02,6.827501925133275986e+07
5.315000000000000000e+02,6.950205532839050889e+07
5.320000000000000000e+02,7.075114305806845427e+07
5.325000000000000000e+02,7.202267993901385367e+07
5.330000000000000000e+02,7.331706821782486141e+07
5.335000000000000000e+02,7.463471980919545889e+07
5.340000000000000000e+02,7.597605154796400666e+07
5.345000000000000000e+02,7.734149028769651055e+07
5.350000000000000000e+02,7.873146798054187000e+07
5.355000000000000000e+02,8.014642696072492003e+07
5.360000000000000000e+02,8.158681484596315026e+07
5.365000000000000000e+02,8.305309001257580519e+07
5.370000000000000000e+02,8.454571631199072301e+07
5.375000000000000000e+02,8.606516874441869557e+07
5.380000000000000000e+02,8.761192798374441266e+07
5.385000000000000000e+02,8.918648625696733594e+07
5.390000000000000000e+02,9.078934167052753270e+07
5.395000000000000000e+02,9.242100430297543108e+07
5.400000000000000000e+02,9.408199032553128898e+07
5.405000000000000000e+02,9.577282831571717560e+07
5.410000000000000000e+02,9.749405316468721628e+07
5.415000000000000000e+02,9.924621261983557045e+07
5.420000000000000000e+02,1.010298609711643755e+08
5.425000000000000000e+02,1.028455658311718702e+08
5.430000000000000000e+02,1.046939015922443271e+08
5.435000000000000000e+02,1.065754564524300843e+08
5.440000000000000000e+02,1.084908256355509013e+08
5.445000000000000000e+02,1.104406186717792898e+08
5.450000000000000000e+02,1.124254523718642592e+08
5.455000000000000000e+02,1.144459583717527241e+08
5.460000000000000000e+02,1.165027758520121574e+08
5.465000000000000000e+02,1.185965593560718000e+08
5.470000000000000000e+02,1.207279712456016392e+08
5.475000000000000000e+02,1.228976898022969663e+08
5.480000000000000000e+02,1.251064014096371830e+08
5.485000000000000000e+02,1.273548089484970123e+08
5.490000000000000000e+02,1.296436236953620315e+08
5.495000000000000000e+02,1.319735740224226713e+08
5.500000000000000000e+02,1.343453970019629300e+08
5.505000000000000000e+02,1.367598474219800532e+08
5.510000000000000000e+02,1.392176890860905051e+08
5.515000000000000000e+02,1.417197041561179161e+08
5.520000000000000000e+02,1.442666841364738047e+08
5.525000000000000000e+02,1.468594395555723906e+08
5.530000000000000000e+02,1.494987906232424378e+08
5.535000000000000000e+02,1.521855772632571757e+08
5.540000000000000000e+02,1.549206494319192767e+08
5.545000000000000000e+02,1.577048775144397914e+08
5.550000000000000000e+02,1.605391422924079597e+08
5.555000000000000000e+02,1.634243457172148228e+08
5.560000000000000000e+02,1.663614005136741102e+08
5.565000000000000000e+02,1.693512413441643417e+08
5.570000000000000000e+02,1.723948140352056026e+08
5.575000000000000000e+02,1.754930871464906037e+08
5.580000000000000000e+02,1.786470408067422509e+08
5.585000000000000000e+02,1.818576787023179829e+08
5.590000000000000000e+02,1.851260165081785023e+08
5.595000000000000000e+02,1.884530943112815022e+08
5.600000000000000000e+02,1.918399646219773889e+08
5.605000000000000000e+02,1.952877052479614317e+08
5.610000000000000000e+02,1.987974068708796501e+08
5.615000000000000000e+02,2.023701863871790767e+08
5.620000000000000000e+02,2.060071740341561437e+08
5.625000000000000000e+02,2.097095272146381736e+08
5.630000000000000000e+02,2.134784171561329067e+08
5.635000000000000000e+02,2.173150432368888259e+08
5.640000000000000000e+02,2.212206191612135768e+08
5.645000000000000000e+02,2.251963878050954342e+08
5.650000000000000000e+02,2.292436068901439309e+08
5.655000000000000000e+02,2.333635643676159084e+08
5.660000000000000000e+02,2.375575635727940500e+08
5.665000000000000000e+02,2.418269391669443548e+08
5.670000000000000000e+02,2.461730417532895505e+08
5.675000000000000000e+02,2.505972543971324265e+08
5.680000000000000000e+02,2.551009766838976443e+08
5.685000000000000000e+02,2.596856418383893669e+08
5.690000000000000000e+02,2.643527002046676874e+08
5.695000000000000000e+02,2.691036369861679673e+08
5.700000000000000000e+02,2.739399551264438629e+08
5.705000000000000000e+02,2.788631936926667094e+08
5.710000000000000000e+02,2.838749101355049610e+08
5.715000000000000000e+02,2.889766993393363953e+08
5.720000000000000000e+02,2.941701752387488484e+08
5.725000000000000000e+02,2.994569905596445203e+08
5.730000000000000000e+02,3.048388177690276504e+08
5.735000000000000000e+02,3.103173695320573449e+08
5.740000000000000000e+02,3.158943789709443450e+08
5.745000000000000000e+02,3.215716208639166355e+08
5.750000000000000000e+02,3.273508911881675720e+08
5.755000000000000000e+02,3.332340290876432657e+08
5.760000000000000000e+02,3.392228956740757823e+08
5.765000000000000000e+02,3.453193967914742827e+08
5.770000000000000000e+02,3.515254610483379960e+08
5.775000000000000000e+02,3.578430634077445269e+08
5.780000000000000000e+02,3.642742024228590131e+08
5.785000000000000000e+02,3.708209246825621724e+08
5.790000000000000000e+02,3.774853012213621140e+08
5.795000000000000000e+02,3.842694528515892029e+08
5.800000000000000000e+02,3.911755257177681327e+08
5.805000000000000000e+02,3.982057175475341678e+08
5.810000000000000000e+02,4.053622523194368482e+08
